1	491325
2	481836.97142857144
3	472532.16717133863
4	463407.0489643662
5	454458.14687150443
6	445682.0579649043
7	437075.4450310131
8	428635.03530155885
9	420357.61920904065
10	412240.04916625214
11	404279.23836937326
12	396472.1596241761
13	388815.84419489774
14	381307.38067534287
15	373943.91388178617
16	366722.6437672546
17	359640.82435677573
18	352695.76270318753
19	345884.81786311296
20	339205.3998927093
21	332654.96886281075
22	326231.03389309003
23	319931.15220487077
24	313752.92819223175
25	307694.0125110487
26	301752.101185628
27	295924.93473259214
28	290210.2973016839
29	284606.01583316276
30	279109.9592314724
31	273720.03755486634
32	268434.2012206821
33	263250.44022596284
34	258166.7833831295
35	253181.29757041298
36	248292.08699676124
37	243497.29248094198
38	238795.0907445665
39	234183.6937187662
40	229661.3478642578
41	225226.33350453892
42	220876.96417196034
43	216611.58596642638
44	212428.5769264795
45	208326.34641252976
46	204303.33450199515
47	200358.01139612214
48	196488.8768382612
49	192694.4595433763
50	188973.31663857083
51	185324.033114418
52	181745.2212868864
53	178235.5202696563
54	174793.59545662635
55	171418.13801441356
56	168107.86438465354
57	164861.515795912
58	161677.8577850218
59	158555.67972766332
60	155493.79437801015
61	152491.03741726442
62	149546.2670109106
63	146658.36337451922
64	143826.2283479352
65	141048.78497768939
66	138324.97710747394
67	135653.76897652616
68	133034.144825768
69	130465.10851155143
70	127945.68312686282
71	125474.91062984227
72	123051.85147947664
73	120675.58427832779
74	118345.20542216006
75	116059.8287563339
76	113818.58523883489
77	111620.62260981002
78	109465.10506748564
79	107351.21295034376
80	105278.14242543586
81	103245.10518271574
82	101251.32813527512
83	99296.05312536807
84	97378.53663611232
85	95498.04950875805
86	93653.87666541648
87	91845.31683714289
88	90071.68229727066
89	88332.2985998949
90	86626.50432340629
91	84953.65081897753
92	83313.10196390681
93	81704.23391972447
94	80126.43489497094
95	78579.10491255565
96	77061.65558160849
97	75573.50987373714
98	74114.10190360504
99	72682.87671374665
100	71279.29006353824
101	69902.8082222438
102	68552.90776605748
103	67229.07537906546
104	65930.80765805126
105	64657.61092107074
106	63409.001019723495
107	62184.50315504964
108	60983.65169698176
109	59805.99000728347
110	58651.07026590724
111	57518.453300705405
112	56407.70842042968
113	55318.4132509556
114	54250.15357466972
115	53202.52317295832
116	52175.12367173791
117	51167.56438996868
118	50179.46219109332
119	49210.44133734475
120	48260.1333468673
121	47328.176853597
122	46414.21746984784
123	45517.90765155157
124	44638.906566099846
125	43776.87996273855
126	42931.50004546493
127	42102.44534837917
128	41289.40061344317
129	40492.05667059982
130	39710.1103202074
131	38943.26421774425
132	38191.22676073992
133	37453.711977889856
134	36730.43942031132
135	36021.13405489934
136	35325.526159742076
137	34643.351221555786
138	33974.349835100475
139	33318.26760453793
140	32674.85504669463
141	32043.867496192768
142	31425.0650124133
143	30818.212288255607
144	30223.078560659167
145	29639.437522853103
146	29067.067238300308
147	28505.750056303405
148	27955.272529240447
149	27415.425331398885
150	26886.003179376945
151	26366.80475402214
152	25857.632623877245
153	25358.29317010459
154	24868.59651286017
155	24388.35643908956
156	23917.390331718132
157	23455.51910020874
158	23002.56711246037
159	22558.362128021905
160	22122.735232595653
161	21695.520773805612
162	21276.556298206182
163	20865.68248950728
164	20462.74310799239
165	20067.584931106554
166	19680.057695191612
167	19300.01403834667
168	18927.309444391944
169	18561.80218791474
170	18203.353280376676
171	17851.826417261585
172	17507.08792624411
173	17169.00671635917
174	16837.454228153063
175	16512.304384797164
176	16193.433544145699
177	15880.720451719333
178	15574.046194596689
179	15273.294156196278
180	14978.349971931639
181	14689.101485722827
182	14405.438707347716
183	14127.253770616879
184	13854.440892356186
185	13586.896332181466
186	13324.518353049983
187	13067.207182573695
188	12814.864975079601
189	12567.395774402748
190	12324.705477397743
191	12086.701798154896
192	11853.29423290739
193	11624.394025616137
194	11399.914134219222
195	11179.769197533109
196	10963.875502793026
197	10752.150953820174
198	10544.51503980367
199	10340.888804685335
200	10141.194817135709
